artist_id,artist_name,tier,artist_popularity,artist_followers,listener_id,repeat_play_rate,playlist_save_rate,share_rate,discography_breadth,follow_tenure_months,concert_page_views,superfan_score,reserved_threshold,reserved_eligible
7tYKF4w9nC0nq9CsPZTHyP,SZA,Mainstream,84,31300885,7tYKF4w9nC0nq9CsPZTHyP_0714,0.3476,0.4829,0.2533,0.1094,112.3,1,37.55,36.9805,True
7tYKF4w9nC0nq9CsPZTHyP,SZA,Mainstream,84,31300885,7tYKF4w9nC0nq9CsPZTHyP_0724,0.6211,0.298,0.0675,0.4179,77.4,3,40.57,36.9805,True
7tYKF4w9nC0nq9CsPZTHyP,SZA,Mainstream,84,31300885,7tYKF4w9nC0nq9CsPZTHyP_0807,0.1969,0.3894,0.2676,0.4959,120.0,0,37.1,36.9805,True
7tYKF4w9nC0nq9CsPZTHyP,SZA,Mainstream,84,31300885,7tYKF4w9nC0nq9CsPZTHyP_0809,0.3713,0.5421,0.102,0.4833,101.6,1,42.19,36.9805,True
7tYKF4w9nC0nq9CsPZTHyP,SZA,Mainstream,84,31300885,7tYKF4w9nC0nq9CsPZTHyP_0872,0.4751,0.7271,0.0087,0.2994,89.2,1,44.74,36.9805,True
7tYKF4w9nC0nq9CsPZTHyP,SZA,Mainstream,84,31300885,7tYKF4w9nC0nq9CsPZTHyP_0875,0.3673,0.782,0.0061,0.6149,108.2,1,49.15,36.9805,True
7tYKF4w9nC0nq9CsPZTHyP,SZA,Mainstream,84,31300885,7tYKF4w9nC0nq9CsPZTHyP_0892,0.2506,0.5977,0.1719,0.2133,120.0,1,38.49,36.9805,True
7tYKF4w9nC0nq9CsPZTHyP,SZA,Mainstream,84,31300885,7tYKF4w9nC0nq9CsPZTHyP_0935,0.5918,0.4333,0.0479,0.4526,38.1,1,39.52,36.9805,True
7tYKF4w9nC0nq9CsPZTHyP,SZA,Mainstream,84,31300885,7tYKF4w9nC0nq9CsPZTHyP_0958,0.5073,0.494,0.0994,0.1515,116.6,3,41.79,36.9805,True
7tYKF4w9nC0nq9CsPZTHyP,SZA,Mainstream,84,31300885,7tYKF4w9nC0nq9CsPZTHyP_0975,0.5744,0.2517,0.4741,0.4548,15.4,4,39.74,36.9805,True
7tYKF4w9nC0nq9CsPZTHyP,SZA,Mainstream,84,31300885,7tYKF4w9nC0nq9CsPZTHyP_0988,0.1823,0.5744,0.1747,0.6382,70.2,0,37.87,36.9805,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0011,0.445,0.6145,0.3736,0.3042,49.2,4,43.98,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0025,0.3309,0.6442,0.4296,0.2184,16.7,1,37.4,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0030,0.2762,0.5855,0.1002,0.568,79.0,3,40.28,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0033,0.1787,0.4234,0.6586,0.7495,5.2,2,38.0,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0043,0.3419,0.2904,0.029,0.6506,120.0,0,37.71,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0045,0.3443,0.735,0.1468,0.1143,92.1,2,40.8,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0054,0.5418,0.1889,0.2091,0.3339,101.8,1,37.86,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0068,0.2394,0.6334,0.4018,0.3731,26.4,1,37.09,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0078,0.4602,0.4223,0.2414,0.46,17.1,1,36.56,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0204,0.2951,0.4289,0.049,0.429,120.0,1,37.0,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0210,0.1747,0.5597,0.2303,0.4633,120.0,1,39.89,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0236,0.3529,0.7685,0.1656,0.2615,3.9,0,36.53,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0258,0.3766,0.5887,0.0928,0.0272,120.0,4,38.82,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0265,0.2446,0.894,0.0768,0.4041,67.5,0,42.53,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0286,0.3083,0.538,0.1787,0.5058,56.2,4,38.65,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0327,0.527,0.4972,0.1529,0.2582,28.2,4,37.75,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0334,0.4914,0.3652,0.0085,0.615,34.4,0,36.09,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0380,0.6417,0.2372,0.0052,0.4463,62.1,0,37.13,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0383,0.5831,0.4316,0.1026,0.269,120.0,4,44.86,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0426,0.4075,0.3683,0.1212,0.135,120.0,2,35.77,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0462,0.5898,0.2071,0.0295,0.5765,65.3,1,37.65,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0478,0.3841,0.373,0.1181,0.3397,120.0,3,38.47,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0491,0.4779,0.1447,0.5672,0.4086,44.0,4,37.26,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0499,0.5644,0.5292,0.0106,0.5072,12.8,1,39.25,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0510,0.1376,0.7251,0.4581,0.5872,76.3,2,44.79,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0562,0.4383,0.5827,0.1595,0.4012,14.1,1,37.55,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0589,0.4342,0.5213,0.1055,0.4687,59.6,3,40.38,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0593,0.4977,0.4024,0.0191,0.5527,37.4,3,37.44,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0614,0.411,0.6916,0.0027,0.2656,16.5,3,35.77,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0622,0.6089,0.4075,0.0231,0.3026,30.9,0,35.91,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0632,0.2737,0.6948,0.1126,0.2514,120.0,1,41.29,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0646,0.2456,0.6437,0.012,0.2002,111.2,2,36.41,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0648,0.3536,0.4638,0.1941,0.3248,120.0,0,39.99,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0689,0.2591,0.798,0.1747,0.5937,16.4,3,41.36,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0716,0.2353,0.6893,0.063,0.75,54.6,0,41.03,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0730,0.4039,0.4953,0.019,0.1563,118.1,0,36.97,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0734,0.2827,0.5984,0.1082,0.5761,20.2,4,36.39,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0741,0.3686,0.4217,0.1318,0.3869,85.5,0,36.5,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0742,0.5098,0.9081,0.0249,0.7486,115.6,0,59.23,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0756,0.4335,0.3682,0.2141,0.7021,7.7,2,37.09,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0768,0.264,0.5228,0.6133,0.3872,19.8,2,38.15,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0781,0.5449,0.5713,0.0295,0.2615,12.8,1,36.31,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0797,0.4376,0.305,0.0843,0.4317,91.5,1,36.37,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0805,0.6049,0.3712,0.2463,0.1676,61.6,0,38.77,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0837,0.5953,0.4386,0.128,0.0343,80.5,3,38.72,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0845,0.5716,0.3139,0.0889,0.397,64.0,2,38.12,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0858,0.4988,0.5227,0.1775,0.4338,46.5,2,41.58,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0868,0.4983,0.4584,0.0874,0.0862,91.1,2,37.1,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0905,0.4101,0.3617,0.047,0.5525,107.9,2,39.83,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0921,0.235,0.405,0.545,0.4491,117.5,1,42.13,35.77,True
6M2wZ9GZgrQXHCFfjv46we,Doja Cat,Mainstream,87,14981505,6M2wZ9GZgrQXHCFfjv46we_0965,0.5505,0.6331,0.0649,0.1181,10.5,3,36.71,35.77,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0017,0.4548,0.1117,0.3859,0.2774,112.9,1,36.04,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0021,0.5618,0.4791,0.0898,0.4185,2.4,4,37.66,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0025,0.1998,0.3946,0.1149,0.628,120.0,2,37.5,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0036,0.2969,0.6341,0.1747,0.3204,84.4,0,39.22,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0052,0.4587,0.4732,0.0782,0.5981,11.7,4,37.71,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0055,0.4507,0.4734,0.1215,0.2835,96.0,0,39.43,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0072,0.1147,0.6199,0.2074,0.4979,97.7,2,38.16,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0086,0.4809,0.3994,0.0651,0.4359,40.5,1,35.55,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0093,0.4044,0.5249,0.2147,0.0499,92.6,2,37.44,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0096,0.3942,0.5899,0.0137,0.5651,17.1,2,37.18,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0106,0.4718,0.4416,0.2824,0.5112,6.9,2,38.17,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0149,0.222,0.7755,0.1902,0.1903,32.8,3,35.24,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0159,0.1564,0.6647,0.2185,0.4194,56.2,1,35.81,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0185,0.651,0.7133,0.0491,0.2983,1.3,1,42.93,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0237,0.2746,0.6157,0.0664,0.7452,52.0,2,40.64,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0244,0.2411,0.4041,0.4502,0.4796,55.9,1,36.19,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0252,0.2739,0.3744,0.4315,0.5656,83.7,1,39.76,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0254,0.5275,0.6874,0.1526,0.0069,3.7,3,36.46,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0278,0.1785,0.7571,0.2253,0.344,31.4,1,35.69,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0281,0.3701,0.3557,0.0762,0.4524,79.1,3,35.26,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0285,0.4453,0.55,0.1316,0.3338,35.3,2,37.53,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0289,0.5108,0.4615,0.0509,0.57,14.8,1,37.66,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0309,0.5365,0.2317,0.4257,0.3618,30.8,2,36.77,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0318,0.497,0.41,0.2782,0.3693,20.0,0,36.54,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0349,0.2847,0.3522,0.1594,0.4768,120.0,1,37.14,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0352,0.2513,0.4473,0.01,0.5645,120.0,2,37.84,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0363,0.5119,0.5753,0.1041,0.5408,87.0,3,47.42,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0365,0.1441,0.5775,0.3229,0.7575,66.3,1,40.74,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0445,0.0516,0.6726,0.4155,0.6657,26.3,3,37.52,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0467,0.2271,0.7142,0.198,0.5075,13.6,2,36.88,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0515,0.2786,0.4911,0.0214,0.3539,119.5,1,36.47,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0519,0.6199,0.3848,0.1149,0.2111,81.6,3,40.65,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0540,0.4575,0.3516,0.0664,0.3368,120.0,0,38.56,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0582,0.469,0.5669,0.0239,0.377,74.2,0,40.44,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0630,0.1647,0.5278,0.0937,0.7131,60.9,2,35.82,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0640,0.5694,0.432,0.3724,0.2998,84.9,2,45.54,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0651,0.4108,0.5788,0.0943,0.2777,57.1,1,37.38,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0660,0.1212,0.6594,0.1194,0.398,120.0,0,37.88,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0673,0.3412,0.7624,0.1316,0.3249,20.9,3,38.63,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0684,0.4477,0.6748,0.0176,0.3979,14.0,2,38.21,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0711,0.4555,0.5557,0.0779,0.5986,6.5,2,38.75,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0714,0.516,0.2333,0.1833,0.2748,91.5,2,36.31,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0736,0.2947,0.5578,0.0125,0.5039,91.4,3,38.9,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0755,0.1704,0.7347,0.2581,0.1949,120.0,1,40.53,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0792,0.2048,0.4079,0.2353,0.661,120.0,2,40.29,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0842,0.4481,0.5832,0.1552,0.1954,56.8,1,38.27,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0908,0.461,0.6424,0.0172,0.1248,120.0,1,42.27,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0934,0.222,0.6793,0.1209,0.5239,48.1,0,37.32,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0956,0.542,0.2633,0.1312,0.3696,79.3,1,37.21,35.15449999999999,True
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Mainstream,85,28544107,4q3ewBCX7sLwd24euuV69X_0972,0.4589,0.755,0.0371,0.4657,94.5,2,48.56,35.15449999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0020,0.1582,0.7818,0.0609,0.2995,104.0,1,38.61,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0057,0.3246,0.4412,0.2259,0.4002,87.2,1,37.68,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0068,0.4907,0.5112,0.3363,0.6383,120.0,0,52.12,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0076,0.1251,0.6745,0.1415,0.3933,105.1,3,38.15,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0094,0.4353,0.2608,0.1366,0.5466,97.7,0,37.97,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0099,0.5386,0.4959,0.0825,0.0494,90.2,2,38.55,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0109,0.5808,0.334,0.2253,0.3229,109.9,2,43.66,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0128,0.5178,0.3457,0.3144,0.3784,64.1,2,40.41,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0130,0.4005,0.392,0.077,0.6359,120.0,1,42.76,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0150,0.3585,0.6718,0.1856,0.5771,14.4,2,40.69,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0167,0.3812,0.7476,0.0781,0.7351,37.6,2,45.95,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0172,0.4644,0.6183,0.1698,0.5283,12.6,2,41.41,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0202,0.2061,0.3851,0.0846,0.7403,116.1,0,37.86,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0208,0.1852,0.4889,0.3852,0.2873,120.0,0,37.87,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0215,0.5735,0.3663,0.0872,0.4581,78.8,0,41.11,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0257,0.4417,0.5611,0.2723,0.4152,18.4,1,39.37,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0261,0.3002,0.5392,0.3326,0.5714,16.9,2,37.95,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0273,0.4412,0.6805,0.0919,0.2956,82.5,1,43.19,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0323,0.5113,0.6448,0.1232,0.2297,7.1,1,37.59,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0331,0.6919,0.6428,0.006,0.2081,83.3,1,47.23,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0377,0.334,0.6223,0.0821,0.4481,58.4,0,38.4,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0407,0.6305,0.1731,0.1412,0.6117,71.1,0,40.46,36.11999999999999,True
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Mainstream,84,13344769,6KImCVD70vtIoJWnq6nGn3_0436,0.4628,0.4607,0.1534,0.3463,74.5,0,39.11,36.11999999999999,True
